3.5,-166,150,-16.3985801
3.5,-166,152,-16.81888394
3.5,-166,154,-17.07859501
3.5,-166,156,-17.16738481
3.5,-166,158,-17.10068729
3.5,-166,160,-16.91433298
3.5,-166,162,-16.65297936
3.5,-166,164,-16.35945233
3.5,-166,166,-16.06893201
3.5,-166,168,-15.80766515
3.5,-166,170,-15.59417608
3.5,-166,172,-15.44127042
3.5,-166,174,-15.3579524
3.5,-166,176,-15.35096887
3.5,-166,178,-15.42597661
3.5,-166,180,-15.58842519
3.5,-164,0,4.327742702
3.5,-164,2,4.360599868
3.5,-164,4,4.377563041
3.5,-164,6,4.37861138
3.5,-164,8,4.36380087
3.5,-164,10,4.333264209
3.5,-164,12,4.287210321
3.5,-164,14,4.225923408
3.5,-164,16,4.149761423
3.5,-164,18,4.059153815
3.5,-164,20,3.954598421
3.5,-164,22,3.836657377
3.5,-164,24,3.705951977
3.5,-164,26,3.563156425
3.5,-164,28,3.408990521
3.5,-164,30,3.244211338
3.5,-164,32,3.069604059
3.5,-164,34,2.885972175
3.5,-164,36,2.694127296
3.5,-164,38,2.494878891
3.5,-164,40,2.289024269
3.5,-164,42,2.077339133
3.5,-164,44,1.860569011
3.5,-164,46,1.639421834
3.5,-164,48,1.414561876
3.5,-164,50,1.186605192
3.5,-164,52,0.956116603
3.5,-164,54,0.723608198
3.5,-164,56,0.48953922
3.5,-164,58,0.254317132
3.5,-164,60,0.018299587
3.5,-164,62,-0.218203028
3.5,-164,64,-0.454924823
3.5,-164,66,-0.691641761
3.5,-164,68,-0.928169493
3.5,-164,70,-1.164361935
3.5,-164,72,-1.400110845
3.5,-164,74,-1.635346539
3.5,-164,76,-1.870039832
3.5,-164,78,-2.104205194
3.5,-164,80,-2.337905047
3.5,-164,82,-2.571255041
3.5,-164,84,-2.804430129
3.5,-164,86,-3.037671191
3.5,-164,88,-3.27129196
3.5,-164,90,-3.505686009
3.5,-164,92,-3.741333568
3.5,-164,94,-3.978807981
3.5,-164,96,-4.21878165
3.5,-164,98,-4.462031386
3.5,-164,100,-4.709443117
3.5,-164,102,-4.962015971
3.5,-164,104,-5.220865766
3.5,-164,106,-5.48722799
3.5,-164,108,-5.76246031
3.5,-164,110,-6.048044622
3.5,-164,112,-6.34558856
3.5,-164,114,-6.656826187
3.5,-164,116,-6.983617343
3.5,-164,118,-7.327944693
3.5,-164,120,-7.691906872
3.5,-164,122,-8.077705155
3.5,-164,124,-8.48761958
3.5,-164,126,-8.923968191
3.5,-164,128,-9.38903963
3.5,-164,130,-9.884984055
3.5,-164,132,-10.41363964
3.5,-164,134,-10.97626069
3.5,-164,136,-11.57309838
3.5,-164,138,-12.20276737
3.5,-164,140,-12.86131837
3.5,-164,142,-13.54094768
3.5,-164,144,-14.22835792
3.5,-164,146,-14.90302549
